AdjOE_diff,AdjDE_diff,DRB_diff,y
1.4650000000000034,-4.9602,-3.6999999999999993,1
-14.40700000000001,12.020200000000003,8.2,0
-8.891999999999996,11.787500000000009,-4.399999999999999,0
-9.414999999999992,-0.45190000000000907,7.5,1
7.638999999999996,-0.564700000000002,4.800000000000001,1
-11.730000000000004,5.998999999999995,3.8000000000000007,0
0.8669999999999902,5.017300000000006,0.10000000000000142,0
13.867999999999995,13.96050000000001,-5.5,1
-17.242999999999995,-8.749399999999994,-4.699999999999999,0
-3.8829999999999956,-7.703700000000012,3.5,1
-4.998999999999995,-9.576900000000009,-1.3999999999999986,1
6.652000000000001,-14.198900000000009,-3.5,1
9.629999999999995,-2.3863000000000056,2.299999999999997,0
5.0120000000000005,-19.639499999999998,-7.299999999999997,1
6.346000000000004,1.0311999999999983,3.6999999999999993,1
-26.209000000000003,1.8719999999999999,0.7999999999999972,1
-12.578000000000003,9.521799999999999,3.1000000000000014,0
-7.825999999999993,-2.032600000000002,3.6000000000000014,1
-5.302000000000007,0.06990000000000407,-5.399999999999999,0
10.687000000000012,7.547300000000007,1.1999999999999993,0
-1.9789999999999992,-1.5390000000000015,-3.6999999999999957,1
-1.7090000000000032,-0.8894999999999982,-2.099999999999998,1
-11.406000000000006,-0.9739000000000004,-3.4999999999999964,0
13.795000000000002,5.0638000000000005,-2.599999999999998,1
9.628,-6.282499999999999,4.699999999999999,1
5.097999999999999,5.239000000000004,-6.199999999999999,0
-4.307000000000002,1.6736999999999966,-1.1999999999999957,0
4.506,-7.066199999999995,-2.8000000000000007,1
-8.325000000000003,0.12580000000001235,-5.899999999999999,0
2.185999999999993,3.9975999999999914,3.8999999999999986,0
2.4620000000000033,2.689700000000002,1.2999999999999972,1
21.774,-4.252600000000001,-2.8000000000000007,1
-3.706000000000003,-10.918099999999995,-2.3999999999999986,1
2.533999999999992,-2.5764000000000067,-2.1000000000000014,1
0.9939999999999998,6.448700000000002,0.09999999999999787,1
2.9369999999999976,13.121800000000007,-1.3999999999999986,0
-3.535000000000011,-4.789500000000004,-3.700000000000003,0
